team,team_id,player_id,player_name,has_club,club,league_country,league_name,apps,minutes,rating,goals,assists,ga90,tier
Germany,25,702,O. Baumann,True,1899 Hoffenheim,Germany,Bundesliga,34.0,3060.0,6.81,0.0,0.0,0.0,1.0
Germany,25,497,M. Neuer,True,Bayern München,Germany,Bundesliga,22.0,1860.0,6.9,0.0,0.0,0.0,1.0
Germany,25,399,A. Nübel,True,VfB Stuttgart,Germany,Bundesliga,34.0,3060.0,7.2,0.0,1.0,0.029,1.0
Germany,25,25368,W. Anton,True,Borussia Dortmund,Germany,Bundesliga,32.0,2880.0,7.26,2.0,0.0,0.062,1.0
Germany,25,280074,N. Brown,True,Eintracht Frankfurt,Germany,Bundesliga,33.0,2658.0,6.77,4.0,4.0,0.271,1.0
Germany,25,25158,D. Raum,True,RB Leipzig,Germany,Bundesliga,30.0,2556.0,7.37,3.0,7.0,0.352,1.0
Germany,25,2285,A. Rüdiger,True,Real Madrid,Spain,La Liga,18.0,1492.0,6.91,1.0,0.0,0.06,1.0
Germany,25,26243,N. Schlotterbeck,True,Borussia Dortmund,Germany,Bundesliga,28.0,2520.0,7.7,5.0,1.0,0.214,1.0
Germany,25,972,J. Tah,True,Bayern München,Germany,Bundesliga,28.0,2024.0,7.27,2.0,1.0,0.133,1.0
Germany,25,163189,M. Thiaw,True,Newcastle,England,Premier League,35.0,2973.0,7.04,4.0,0.0,0.121,1.0
Germany,25,502,J. Kimmich,True,Bayern München,Germany,Bundesliga,29.0,2280.0,7.74,2.0,8.0,0.395,1.0
Germany,25,714,N. Amiri,True,FSV Mainz 05,Germany,Bundesliga,26.0,2090.0,7.45,12.0,2.0,0.603,1.0
Germany,25,511,L. Goretzka,True,Bayern München,Germany,Bundesliga,31.0,1954.0,7.13,5.0,3.0,0.368,1.0
Germany,25,18970,P. Groß,True,Brighton,England,Premier League,19.0,1636.0,7.05,1.0,3.0,0.22,1.0
Germany,25,380978,A. Ouédraogo,True,RB Leipzig,Germany,Bundesliga,19.0,974.0,6.92,4.0,3.0,0.647,1.0
Germany,25,128533,J. Leweling,True,VfB Stuttgart,Germany,Bundesliga,32.0,2375.0,7.03,7.0,9.0,0.606,1.0
Germany,25,181812,J. Musiala,True,Bayern München,Germany,Bundesliga,15.0,685.0,6.68,3.0,4.0,0.92,1.0
Germany,25,637,F. Nmecha,True,Borussia Dortmund,Germany,Bundesliga,29.0,2184.0,6.93,2.0,3.0,0.206,1.0
Germany,25,328033,A. Pavlovic,True,Bayern München,Germany,Bundesliga,24.0,1460.0,7.19,3.0,1.0,0.247,1.0
Germany,25,644,L. Sané,True,Galatasaray,Turkey,Süper Lig,28.0,2291.0,7.17,7.0,5.0,0.471,0.8
Germany,25,137210,A. Stiller,True,VfB Stuttgart,Germany,Bundesliga,34.0,2750.0,7.26,2.0,5.0,0.229,1.0
Germany,25,203224,F. Wirtz,True,Liverpool,England,Premier League,33.0,2399.0,6.81,5.0,3.0,0.3,1.0
Germany,25,978,K. Havertz,True,Arsenal,England,Premier League,12.0,583.0,6.68,2.0,3.0,0.772,1.0
Germany,25,158644,M. Beier,True,Borussia Dortmund,Germany,Bundesliga,32.0,2036.0,6.8,9.0,6.0,0.663,1.0
Germany,25,26475,D. Undav,True,VfB Stuttgart,Germany,Bundesliga,29.0,2247.0,7.18,19.0,7.0,1.041,1.0
Germany,25,158054,N. Woltemade,True,Newcastle,England,Premier League,33.0,1939.0,6.66,8.0,3.0,0.511,1.0
Curaçao,5530,214129,T. Bodak,True,Telstar,Netherlands,KNVB Beker,0.0,0.0,,0.0,0.0,,0.8
Curaçao,5530,36967,T. Doornbusch,True,VVV Venlo,Netherlands,KNVB Beker,1.0,56.0,6.2,0.0,0.0,,0.8
Curaçao,5530,221,E. Room,True,Cercle Brugge,Belgium,Jupiler Pro League,0.0,0.0,,0.0,0.0,,0.8
Curaçao,5530,37175,R. Bazoer,True,Konyaspor,Turkey,Süper Lig,15.0,935.0,6.48,0.0,0.0,0.0,0.8
Curaçao,5530,706,J. Brenet,True,Livingston,Scotland,Premiership,14.0,884.0,6.59,0.0,1.0,0.102,0.8
Curaçao,5530,36970,S. Floranus,True,PEC Zwolle,Netherlands,Eredivisie,32.0,2801.0,6.38,1.0,3.0,0.129,0.8
Curaçao,5530,353808,Deveron Fonville,True,NEC Nijmegen,Netherlands,Eredivisie,29.0,1478.0,6.85,0.0,2.0,0.122,0.8
Curaçao,5530,36857,J. Gaari,False,,,,,,,,,,
Curaçao,5530,194645,S. Sambo,True,Sparta Rotterdam,Netherlands,Eredivisie,25.0,1626.0,6.63,0.0,1.0,0.055,0.8
Curaçao,5530,37066,R. van Eijma,True,Waalwijk,Netherlands,Eerste Divisie,30.0,2047.0,6.79,0.0,0.0,0.0,0.8
Curaçao,5530,228,A. Obispo,True,PSV Eindhoven,Netherlands,Eredivisie,17.0,821.0,6.84,2.0,0.0,0.219,0.8
Curaçao,5530,18997,L. Bacuna,True,Bandırmaspor,Turkey,1. Lig,19.0,1704.0,7.1,6.0,2.0,0.423,0.8
Curaçao,5530,162199,A. Martha,True,Rotherham,England,League One,41.0,2578.0,6.58,1.0,2.0,0.105,0.5
Curaçao,5530,406846,T. Noslin,True,Telstar,Netherlands,Eredivisie,34.0,2306.0,6.81,2.0,3.0,0.195,0.8
Curaçao,5530,309763,L. Comenencia,True,FC Zurich,Switzerland,Super League,24.0,1522.0,6.66,0.0,0.0,0.0,0.8
Curaçao,5530,37461,K. Felida,True,Den Bosch,Netherlands,Eerste Divisie,36.0,2928.0,7.3,4.0,3.0,0.215,0.8
Curaçao,5530,906,T. Chong,True,Sheffield Utd,England,Championship,21.0,697.0,6.66,0.0,1.0,0.129,0.8
Curaçao,5530,36842,G. Roemeratoe,True,Waalwijk,Netherlands,Eerste Divisie,35.0,2290.0,6.74,0.0,1.0,0.039,0.8
Curaçao,5530,19047,J. Bacuna,True,FC Volendam,Netherlands,Eredivisie,13.0,717.0,7.01,0.0,2.0,0.251,0.8
Curaçao,5530,163220,J. Antonisse,True,Kifisia,Greece,Super League 1,28.0,2006.0,6.8,1.0,2.0,0.135,0.8
Curaçao,5530,37272,B. Kuwas,True,FC Volendam,Netherlands,Eredivisie,32.0,2030.0,6.73,5.0,4.0,0.399,0.8
Curaçao,5530,41627,K. Gorré,True,Maccabi Haifa,Israel,Ligat Ha'al,25.0,1122.0,6.87,3.0,4.0,0.561,0.5
Curaçao,5530,161884,S. Hansen,True,Middlesbrough,England,Championship,19.0,530.0,6.55,1.0,0.0,0.17,0.8
Curaçao,5530,38708,G. Kastaneer,False,,,,,,,,,,
Curaçao,5530,18981,J. Locadia,False,,,,,,,,,,
Curaçao,5530,195067,J. Margaritha,True,SK Beveren,Belgium,Challenger Pro League,31.0,1604.0,7.24,5.0,11.0,0.898,0.8
Netherlands,1118,26232,M. Flekken,True,Bayer Leverkusen,Germany,Bundesliga,24.0,2130.0,6.92,0.0,0.0,0.0,1.0
Netherlands,1118,194536,R. Roefs,True,Sunderland,England,Premier League,35.0,3163.0,6.98,0.0,0.0,0.0,1.0
Netherlands,1118,129058,B. Verbruggen,True,Brighton,England,Premier League,38.0,3420.0,7.05,0.0,0.0,0.0,1.0
Netherlands,1118,18861,N. Aké,True,Manchester City,England,Premier League,18.0,703.0,6.81,0.0,0.0,0.0,1.0
Netherlands,1118,226,D. Dumfries,True,Inter,Italy,Serie A,20.0,1327.0,6.62,3.0,1.0,0.271,1.0
Netherlands,1118,341642,J. Hato,True,Chelsea,England,Premier League,22.0,1160.0,6.54,0.0,0.0,0.0,1.0
Netherlands,1118,37143,L. Geertruida,True,Sunderland,England,Premier League,28.0,1715.0,6.83,0.0,0.0,0.0,1.0
Netherlands,1118,290,V. van Dijk,True,Liverpool,England,Premier League,38.0,3431.0,7.28,6.0,0.0,0.157,1.0
Netherlands,1118,38695,J. van Hecke,True,Brighton,England,Premier League,36.0,3211.0,7.26,3.0,3.0,0.168,1.0
Netherlands,1118,152849,M. van de Ven,True,Tottenham,England,Premier League,35.0,3055.0,6.73,4.0,1.0,0.147,1.0
Netherlands,1118,92993,M. Wieffer,True,Brighton,England,Premier League,26.0,1914.0,6.74,2.0,3.0,0.235,1.0
Netherlands,1118,542,R. Gravenberch,True,Liverpool,England,Premier League,36.0,2996.0,7.06,5.0,3.0,0.24,1.0
Netherlands,1118,36899,T. Koopmeiners,True,Juventus,Italy,Serie A,33.0,1835.0,6.71,0.0,0.0,0.0,1.0
Netherlands,1118,36902,T. Reijnders,True,Manchester City,England,Premier League,28.0,1640.0,6.85,5.0,2.0,0.384,1.0
Netherlands,1118,36905,G. Til,True,PSV Eindhoven,Netherlands,Eredivisie,29.0,2247.0,6.9,14.0,4.0,0.721,0.8
Netherlands,1118,38747,Q. Timber,True,Feyenoord,Netherlands,Eredivisie,17.0,1316.0,6.91,2.0,4.0,0.41,0.8
Netherlands,1118,538,F. de Jong,True,Barcelona,Spain,La Liga,25.0,1637.0,7.29,1.0,5.0,0.33,1.0
Netherlands,1118,30432,M. de Roon,True,Atalanta,Italy,Serie A,34.0,2704.0,7.04,1.0,2.0,0.1,1.0
Netherlands,1118,792,J. Kluivert,True,Bournemouth,England,Premier League,20.0,951.0,6.54,2.0,0.0,0.189,1.0
Netherlands,1118,38750,B. Brobbey,True,Sunderland,England,Premier League,31.0,1944.0,6.63,7.0,1.0,0.37,1.0
Netherlands,1118,667,M. Depay,True,Corinthians,Brazil,Serie A,23.0,1571.0,6.97,6.0,3.0,0.516,0.6
Netherlands,1118,247,C. Gakpo,True,Liverpool,England,Premier League,36.0,2765.0,6.89,7.0,5.0,0.391,1.0
Netherlands,1118,544,N. Lang,True,Napoli,Italy,Serie A,18.0,668.0,6.96,1.0,2.0,0.404,1.0
Netherlands,1118,249,D. Malen,True,Aston Villa,England,Premier League,21.0,680.0,6.6,4.0,1.0,0.662,1.0
Netherlands,1118,37724,C. Summerville,True,West Ham,England,Premier League,31.0,2485.0,7.05,5.0,2.0,0.254,1.0
Netherlands,1118,25416,W. Weghorst,True,Ajax,Netherlands,Eredivisie,29.0,1903.0,6.83,8.0,4.0,0.568,0.8
Japan,12,304782,T. Hayakawa,True,Kashima,Japan,J1 League,38.0,3420.0,7.15,0.0,1.0,0.026,0.6
Japan,12,33034,K. Osako,True,Sanfrecce Hiroshima,Japan,J1 League,38.0,3420.0,6.98,0.0,0.0,0.0,0.6
Japan,12,199578,Z. Suzuki,True,Parma,Italy,Serie A,20.0,1800.0,7.06,0.0,0.0,0.0,1.0
Japan,12,38114,K. Itakura,True,Ajax,Netherlands,Eredivisie,19.0,1379.0,6.99,1.0,0.0,0.065,0.8
Japan,12,32893,H. Ito,True,Bayern München,Germany,Bundesliga,16.0,932.0,6.81,1.0,2.0,0.29,1.0
Japan,12,440,Y. Nagatomo,True,FC Tokyo,Japan,J1 League,26.0,1759.0,6.692307,0.0,2.0,0.102,0.6
Japan,12,33165,A. Seko,True,Le Havre,France,Ligue 1,30.0,2625.0,6.8,0.0,0.0,0.0,1.0
Japan,12,32887,Y. Sugawara,True,Werder Bremen,Germany,Bundesliga,31.0,2432.0,6.53,0.0,6.0,0.222,1.0
Japan,12,351014,J. Suzuki,True,FC Copenhagen,Denmark,Superliga,22.0,1898.0,6.96,2.0,0.0,0.095,0.6
Japan,12,32954,S. Taniguchi,True,St. Truiden,Belgium,Jupiler Pro League,38.0,2962.0,7.1,1.0,1.0,0.061,0.8
Japan,12,2597,T. Tomiyasu,True,Ajax,Netherlands,Eredivisie,9.0,247.0,6.61,0.0,1.0,0.364,0.8
Japan,12,32858,T. Watanabe,True,Feyenoord,Netherlands,Eredivisie,30.0,2637.0,7.12,2.0,0.0,0.068,0.8
Japan,12,2598,R. Doan,True,Eintracht Frankfurt,Germany,Bundesliga,31.0,2379.0,6.82,5.0,5.0,0.378,1.0
Japan,12,2601,D. Kamada,True,Crystal Palace,England,Premier League,28.0,1908.0,6.86,0.0,0.0,0.0,1.0
Japan,12,33889,K. Sano,True,FSV Mainz 05,Germany,Bundesliga,34.0,3059.0,7.05,1.0,2.0,0.088,1.0
Japan,12,32966,A. Tanaka,True,Leeds,England,Premier League,28.0,1326.0,6.74,2.0,0.0,0.136,1.0
Japan,12,1942,J. Ito,True,Genk,Belgium,Jupiler Pro League,28.0,1785.0,7.1,6.0,5.0,0.555,0.8
Japan,12,32862,T. Kubo,True,Real Sociedad,Spain,La Liga,24.0,1508.0,7.05,2.0,4.0,0.358,1.0
Japan,12,33224,D. Maeda,True,Celtic,Scotland,Premiership,36.0,2837.0,6.77,14.0,6.0,0.634,0.8
Japan,12,33321,Keito Nakamura,True,Reims,France,Ligue 2,29.0,2357.0,7.18,14.0,2.0,0.611,0.45
Japan,12,199143,Y. Suzuki,True,SC Freiburg,Germany,Bundesliga,25.0,1636.0,6.77,4.0,2.0,0.33,1.0
Japan,12,375930,K. Goto,True,St. Truiden,Belgium,Jupiler Pro League,38.0,2885.0,6.79,11.0,7.0,0.562,0.8
Japan,12,33289,Koki Ogawa,True,NEC Nijmegen,Netherlands,Eredivisie,26.0,1274.0,6.82,8.0,3.0,0.777,0.8
Japan,12,422572,K. Shiogai,True,VfL Wolfsburg,Germany,Bundesliga,13.0,344.0,6.52,1.0,0.0,0.262,1.0
Japan,12,72155,A. Ueda,True,Feyenoord,Netherlands,Eredivisie,31.0,2533.0,7.17,25.0,1.0,0.924,0.8
Japan,12,106851,S. Machino,True,Borussia Mönchengladbach,Germany,Bundesliga,32.0,1084.0,6.63,3.0,1.0,0.332,1.0
Ivory Coast,1501,64190,Y. Fofana,True,Rizespor,Turkey,Süper Lig,27.0,2430.0,6.78,0.0,1.0,0.037,0.8
Ivory Coast,1501,277046,M. Koné,True,Charleroi,Belgium,Jupiler Pro League,19.0,1710.0,7.18,0.0,0.0,0.0,0.8
Ivory Coast,1501,30393,A. Lafont,True,Panathinaikos,Greece,Super League 1,22.0,1943.0,6.83,0.0,0.0,0.0,0.8
Ivory Coast,1501,135068,E. Agbadou,True,Wolves,England,Premier League,14.0,1101.0,6.85,0.0,0.0,0.0,1.0
Ivory Coast,1501,354753,O. Diomande,True,Sporting CP,Portugal,Primeira Liga,17.0,1296.0,7.06,0.0,1.0,0.069,0.8
Ivory Coast,1501,161747,G. Doué,True,Strasbourg,France,Ligue 1,24.0,2063.0,6.92,2.0,6.0,0.349,1.0
Ivory Coast,1501,22002,G. Konan,True,GIL Vicente,Portugal,Primeira Liga,30.0,2661.0,6.74,0.0,0.0,0.0,0.8
Ivory Coast,1501,48119,O. Kossounou,True,Atalanta,Italy,Serie A,19.0,994.0,6.65,1.0,0.0,0.091,1.0
Ivory Coast,1501,1807,E. Ndicka,True,AS Roma,Italy,Serie A,31.0,2683.0,6.97,3.0,0.0,0.101,1.0
Ivory Coast,1501,20836,C. Operi,True,Başakşehir,Turkey,Süper Lig,22.0,1824.0,6.97,0.0,4.0,0.197,0.8
Ivory Coast,1501,30504,W. Singo,True,Galatasaray,Turkey,Süper Lig,19.0,955.0,6.88,2.0,1.0,0.283,0.8
Ivory Coast,1501,30807,S. Fofana,True,Rennes,France,Ligue 1,12.0,668.0,6.85,1.0,0.0,0.135,1.0
Ivory Coast,1501,474591,C. Inao Oulai,True,Trabzonspor,Turkey,Süper Lig,25.0,2078.0,7.06,2.0,4.0,0.26,0.8
Ivory Coast,1501,1642,F. Kessié,True,Al-Ahli Jeddah,Saudi-Arabia,Pro League,26.0,2083.0,7.0,5.0,3.0,0.346,0.8
Ivory Coast,1501,22149,I. Sangaré,True,Nottingham Forest,England,Premier League,28.0,2080.0,6.97,2.0,2.0,0.173,1.0
Ivory Coast,1501,3243,J. Seri,True,Maribor,Slovenia,1. SNL,4.0,0.0,,0.0,0.0,,0.5
Ivory Coast,1501,263228,P. Guiagon,True,Charleroi,Belgium,Jupiler Pro League,33.0,2555.0,7.07,9.0,5.0,0.493,0.8
Ivory Coast,1501,387643,B. Touré,True,1899 Hoffenheim,Germany,Bundesliga,30.0,2325.0,6.9,5.0,9.0,0.542,1.0
Ivory Coast,1501,301771,S. Adingra,True,Monaco,France,Ligue 1,14.0,868.0,6.71,3.0,2.0,0.518,1.0
Ivory Coast,1501,275651,A. Bonny,True,Inter,Italy,Serie A,33.0,1156.0,6.76,5.0,4.0,0.701,1.0
Ivory Coast,1501,334429,O. Diakité,True,Cercle Brugge,Belgium,Jupiler Pro League,25.0,1429.0,6.6,7.0,0.0,0.441,0.8
Ivory Coast,1501,157997,A. Diallo,True,Manchester United,England,Premier League,32.0,2344.0,6.89,2.0,3.0,0.192,1.0
Ivory Coast,1501,513776,Y. Diomande,True,RB Leipzig,Germany,Bundesliga,33.0,2476.0,7.72,12.0,8.0,0.727,1.0
Ivory Coast,1501,137303,E. Guessand,True,Aston Villa,England,Premier League,13.0,597.0,6.41,0.0,1.0,0.151,1.0
Ivory Coast,1501,3246,N. Pépé,True,Villarreal,Spain,La Liga,36.0,2397.0,7.25,8.0,8.0,0.601,1.0
Ivory Coast,1501,162707,E. Wahi,True,Nice,France,Ligue 1,15.0,1015.0,6.81,7.0,1.0,0.709,1.0
Ecuador,2382,16380,H. Galíndez,True,Huracan,Argentina,Liga Profesional Argentina,30.0,2840.0,7.04,0.0,0.0,0.0,0.6
Ecuador,2382,81224,M. Ramírez,True,Kifisia,Greece,Super League 1,27.0,2520.0,7.06,0.0,0.0,0.0,0.8
Ecuador,2382,16642,G. Valle,True,LDU de Quito,Ecuador,Liga Pro,14.0,860.0,6.86,0.0,0.0,0.0,0.5
Ecuador,2382,46731,P. Estupiñán,True,AC Milan,Italy,Serie A,19.0,1046.0,6.72,1.0,1.0,0.172,1.0
Ecuador,2382,127817,P. Hincapié,True,Arsenal,England,Premier League,25.0,1792.0,6.92,1.0,2.0,0.151,1.0
Ecuador,2382,306940,Y. Medina,True,Genk,Belgium,Jupiler Pro League,27.0,1534.0,6.73,0.0,3.0,0.176,0.8
Ecuador,2382,354027,J. Ordoñez,True,Club Brugge KV,Belgium,Jupiler Pro League,33.0,2675.0,6.96,3.0,0.0,0.101,0.8
Ecuador,2382,16367,W. Pacho,True,Paris Saint Germain,France,Ligue 1,23.0,1915.0,6.98,0.0,0.0,0.0,1.0
Ecuador,2382,2575,J. Porozo,True,Club Tijuana,Mexico,Liga MX,34.0,3126.0,6.97,2.0,0.0,0.058,0.6
Ecuador,2382,2583,A. Preciado,True,Sparta Praha,Czech-Republic,Czech Liga,14.0,970.0,6.89,0.0,1.0,0.093,0.6
Ecuador,2382,63964,F. Torres,True,Corinthians,Brazil,Serie A,10.0,673.0,6.86,0.0,0.0,0.0,0.6
Ecuador,2382,16470,J. Alcívar,True,Independiente del Valle,Ecuador,Liga Pro,31.0,1894.0,7.04,2.0,2.0,0.19,0.5
Ecuador,2382,116117,M. Caicedo,True,Chelsea,England,Premier League,33.0,2802.0,7.17,3.0,1.0,0.128,1.0
Ecuador,2382,338045,D. Castillo,True,FC Midtjylland,Denmark,Superliga,26.0,1725.0,6.87,4.0,4.0,0.417,0.6
Ecuador,2382,16360,A. Franco,True,Atletico-MG,Brazil,Serie A,30.0,2701.0,6.9,1.0,0.0,0.033,0.6
Ecuador,2382,406303,K. Páez,True,Strasbourg,France,Ligue 1,15.0,431.0,6.5,1.0,0.0,0.209,1.0
Ecuador,2382,280695,A. Minda,True,Cercle Brugge,Belgium,Jupiler Pro League,17.0,974.0,6.85,3.0,2.0,0.462,0.8
Ecuador,2382,198347,A. Valencia,True,Antwerp,Belgium,Jupiler Pro League,23.0,1331.0,6.94,4.0,2.0,0.406,0.8
Ecuador,2382,237078,P. Vite,True,U.N.A.M. - Pumas,Mexico,Liga MX,38.0,2904.0,6.9,3.0,1.0,0.124,0.6
Ecuador,2382,361966,K. Rodríguez,True,Union St. Gilloise,Belgium,Jupiler Pro League,31.0,1825.0,6.71,10.0,2.0,0.592,0.8
Ecuador,2382,25414,J. Yeboah,True,Venezia,Italy,Serie B,34.0,2614.0,7.31,10.0,9.0,0.654,0.45
Ecuador,2382,311543,N. Angulo,True,Anderlecht,Belgium,Jupiler Pro League,22.0,1902.0,7.26,6.0,5.0,0.521,0.8
Ecuador,2382,16590,J. Caicedo,True,Sporting Gijon,Spain,Segunda División,10.0,155.0,6.45,0.0,0.0,,0.45
Ecuador,2382,350799,Jeremy Arévalo,True,Racing Santander,Spain,Segunda División,18.0,890.0,7.03,8.0,0.0,0.809,0.45
Ecuador,2382,16369,G. Plata,True,Flamengo,Brazil,Serie A,28.0,1360.0,6.89,4.0,1.0,0.331,0.6
Ecuador,2382,35533,E. Valencia,True,CF Pachuca,Mexico,Liga MX,22.0,1376.0,6.85,8.0,1.0,0.589,0.6
Sweden,5,158700,V. Johansson,True,Stoke City,England,Championship,25.0,2250.0,7.2,0.0,1.0,0.04,0.8
Sweden,5,2851,K. Nordfeldt,True,AIK Stockholm,Sweden,Allsvenskan,28.0,2520.0,6.803571,0.0,0.0,0.0,0.6
Sweden,5,48033,J. Widell Zetterström,True,Derby,England,Championship,32.0,2880.0,7.14,0.0,0.0,0.0,0.8
Sweden,5,47903,H. Ekdal,True,Burnley,England,Premier League,19.0,1539.0,6.67,0.0,0.0,0.0,1.0
Sweden,5,47969,G. Gudmundsson,True,Leeds,England,Premier League,32.0,2642.0,6.67,0.0,0.0,0.0,1.0
Sweden,5,137976,I. Hien,True,Atalanta,Italy,Serie A,28.0,1965.0,6.87,1.0,0.0,0.046,1.0
Sweden,5,137721,G. Lagerbielke,True,SC Braga,Portugal,Primeira Liga,28.0,2392.0,7.03,2.0,0.0,0.075,0.8
Sweden,5,889,V. Lindelöf,True,Aston Villa,England,Premier League,17.0,985.0,6.67,0.0,1.0,0.091,1.0
Sweden,5,47988,C. Starfelt,True,Celta Vigo,Spain,La Liga,19.0,1493.0,6.86,0.0,0.0,0.0,1.0
Sweden,5,161504,H. Johansson,True,Mjallby AIF,Sweden,Allsvenskan,30.0,2290.0,7.24,7.0,8.0,0.59,0.6
Sweden,5,8486,E. Smith,True,FC St. Pauli,Germany,Bundesliga,27.0,2314.0,6.88,2.0,2.0,0.156,1.0
Sweden,5,226765,E. Stroud,True,Mjallby AIF,Sweden,Allsvenskan,28.0,2449.0,7.41,9.0,5.0,0.514,0.6
Sweden,5,198654,D. Svensson,True,Borussia Dortmund,Germany,Bundesliga,33.0,2452.0,6.76,2.0,2.0,0.147,1.0
Sweden,5,47696,A. Bernhardsson,True,Holstein Kiel,Germany,2. Bundesliga,20.0,1405.0,7.2,2.0,9.0,0.705,0.45
Sweden,5,265820,Y. Ayari,True,Brighton,England,Premier League,29.0,1941.0,6.76,3.0,3.0,0.278,1.0
Sweden,5,347316,L. Bergvall,True,Tottenham,England,Premier League,23.0,979.0,6.57,1.0,3.0,0.368,1.0
Sweden,5,48002,B. Nygren,True,Celtic,Scotland,Premiership,38.0,2545.0,7.16,16.0,5.0,0.743,0.8
Sweden,5,48047,J. Karlström,True,Udinese,Italy,Serie A,36.0,3152.0,6.78,1.0,0.0,0.029,1.0
Sweden,5,2860,K. Sema,True,Pafos,Cyprus,1. Division,23.0,637.0,6.68,0.0,1.0,0.141,0.5
Sweden,5,30484,M. Svanberg,True,VfL Wolfsburg,Germany,Bundesliga,26.0,1028.0,6.61,3.0,1.0,0.35,1.0
Sweden,5,350850,B. Zeneli,True,IF Elfsborg,Sweden,Allsvenskan,27.0,2398.0,7.45,2.0,8.0,0.375,0.6
Sweden,5,160925,T. Ali,True,Malmo FF,Sweden,Allsvenskan,26.0,1505.0,7.01,2.0,2.0,0.239,0.6
Sweden,5,153430,A. Elanga,True,Newcastle,England,Premier League,32.0,1347.0,6.57,0.0,1.0,0.067,1.0
Sweden,5,18979,V. Gyökeres,True,Arsenal,England,Premier League,36.0,2254.0,6.62,14.0,1.0,0.599,1.0
Sweden,5,2864,A. Isak,True,Liverpool,England,Premier League,14.0,714.0,6.51,3.0,1.0,0.504,1.0
Sweden,5,15683,G. Nilsson,True,Club Brugge KV,Belgium,Jupiler Pro League,7.0,64.0,6.36,0.0,0.0,,0.8
Tunisia,28,49423,S. Ben Hsan,False,,,,,,,,,,
Tunisia,28,533394,C. Abdelmouhib,False,,,,,,,,,,
Tunisia,28,49424,A. Dahmen,False,,,,,,,,,,
Tunisia,28,49583,A. Abdi,True,Nice,France,Ligue 1,23.0,1210.0,6.62,3.0,0.0,0.223,1.0
Tunisia,28,393977,A. Arous,True,Kasımpaşa,Turkey,Süper Lig,21.0,1672.0,6.82,1.0,0.0,0.054,0.8
Tunisia,28,135059,A. Ben Hmida,False,,,,,,,,,,
Tunisia,28,2945,D. Bronn,True,Servette FC,Switzerland,Super League,14.0,1215.0,6.67,0.0,1.0,0.074,0.8
Tunisia,28,533360,R. Chikhaoui,False,,,,,,,,,,
Tunisia,28,375608,M. Neffati,True,IFK Norrkoping,Sweden,Allsvenskan,28.0,2395.0,7.02,1.0,4.0,0.188,0.6
Tunisia,28,163068,O. Rekik,False,,,,,,,,,,
Tunisia,28,50030,M. Talbi,True,Lorient,France,Ligue 1,29.0,2610.0,6.9,0.0,1.0,0.034,1.0
Tunisia,28,18942,Y. Valery,True,Sheffield Wednesday,England,Championship,23.0,2050.0,6.64,0.0,1.0,0.044,0.8
Tunisia,28,49469,M. Ben Ouanes,True,Kasımpaşa,Turkey,Süper Lig,28.0,2285.0,6.78,2.0,6.0,0.315,0.8
Tunisia,28,533295,K. Ayari,False,,,,,,,,,,
Tunisia,28,310196,Ismaël Gharbi,True,FC Augsburg,Germany,Bundesliga,6.0,92.0,6.58,0.0,0.0,,1.0
Tunisia,28,25300,R. Khedira,True,Union Berlin,Germany,Bundesliga,32.0,2835.0,6.67,5.0,1.0,0.19,1.0
Tunisia,28,180560,H. Mejbri,True,Burnley,England,Premier League,27.0,1253.0,6.72,1.0,4.0,0.359,1.0
Tunisia,28,21587,E. Skhiri,True,Eintracht Frankfurt,Germany,Bundesliga,25.0,1450.0,6.71,0.0,0.0,0.0,1.0
Tunisia,28,199310,A. Ben Slimane,True,Norwich,England,Championship,22.0,1235.0,6.75,5.0,2.0,0.51,0.8
Tunisia,28,67195,H. Mahmoud,True,FC Lugano,Switzerland,Super League,28.0,1532.0,6.74,2.0,1.0,0.176,0.8
Tunisia,28,57518,S. Tounekti,True,Celtic,Scotland,Premiership,27.0,1515.0,6.89,2.0,2.0,0.238,0.8
Tunisia,28,42012,E. Achouri,True,FC Copenhagen,Denmark,Superliga,21.0,1387.0,6.9,3.0,4.0,0.454,0.6
Tunisia,28,2962,F. Chaouat,False,,,,,,,,,,
Tunisia,28,566059,R. Elloumi,True,Vancouver Whitecaps,USA,Major League Soccer,8.0,241.0,7.01,2.0,0.0,0.747,0.6
Tunisia,28,344862,H. Mastouri,True,Dinamo Makhachkala,Russia,Premier League,22.0,1123.0,6.56,2.0,0.0,0.16,0.8
Tunisia,28,323974,E. Saad,True,Hannover 96,Germany,2. Bundesliga,13.0,716.0,6.9,0.0,3.0,0.377,0.45
Spain,9,182718,Joan García,True,Barcelona,Spain,La Liga,30.0,2700.0,7.35,0.0,0.0,0.0,1.0
Spain,9,19465,David Raya,True,Arsenal,England,Premier League,37.0,3330.0,6.95,0.0,0.0,0.0,1.0
Spain,9,47270,Unai Simón,True,Athletic Club,Spain,La Liga,37.0,3330.0,6.88,0.0,0.0,0.0,1.0
Spain,9,396623,Pau Cubarsí Paredes,True,Barcelona,Spain,La Liga,31.0,2708.0,7.21,1.0,0.0,0.033,1.0
Spain,9,47380,Marc Cucurella,True,Chelsea,England,Premier League,34.0,2723.0,6.68,1.0,4.0,0.165,1.0
Spain,9,619,Eric García,True,Barcelona,Spain,La Liga,34.0,2730.0,7.06,1.0,2.0,0.099,1.0
