fixture_id,date,season,league_tag,neutral,team,team_id,opp,opp_id,is_home,corners,yellow,red,shots,sot,fouls,possession
1100312,2025-06-11,2026,WCQ_SA,0,Peru,30,Ecuador,2382,1,2.0,4.0,0.0,13.0,5.0,11.0,53.0
1100312,2025-06-11,2026,WCQ_SA,0,Ecuador,2382,Peru,30,0,0.0,2.0,1.0,10.0,3.0,13.0,47.0
1358792,2025-06-11,2025,Friendlies,0,Mexico,16,Türkiye,777,1,0.0,1.0,,6.0,3.0,13.0,42.0
1358792,2025-06-11,2025,Friendlies,0,Türkiye,777,Mexico,16,0,10.0,1.0,,17.0,1.0,9.0,58.0
1100311,2025-06-11,2026,WCQ_SA,0,Brazil,6,Paraguay,2380,1,11.0,2.0,,11.0,4.0,11.0,73.0
1100311,2025-06-11,2026,WCQ_SA,0,Paraguay,2380,Brazil,6,0,3.0,1.0,,5.0,1.0,16.0,27.0
1364925,2025-06-11,2025,Friendlies,0,Canada,5529,Ivory Coast,1501,1,3.0,5.0,,8.0,0.0,21.0,45.0
1364925,2025-06-11,2025,Friendlies,0,Ivory Coast,1501,Canada,5529,0,3.0,4.0,,10.0,1.0,20.0,55.0
1360318,2025-06-11,2025,Friendlies,0,USA,2384,Switzerland,15,1,1.0,3.0,,7.0,0.0,8.0,49.0
1360318,2025-06-11,2025,Friendlies,0,Switzerland,15,USA,2384,0,7.0,2.0,,12.0,7.0,10.0,51.0
1169556,2025-06-11,2026,WCQ_CONCACAF,0,Panama,11,Nicaragua,5164,1,5.0,1.0,,12.0,6.0,14.0,54.0
1169556,2025-06-11,2026,WCQ_CONCACAF,0,Nicaragua,5164,Panama,11,0,5.0,1.0,,7.0,1.0,12.0,46.0
1100310,2025-06-11,2026,WCQ_SA,0,Argentina,26,Colombia,8,1,4.0,2.0,1.0,10.0,3.0,16.0,64.0
1100310,2025-06-11,2026,WCQ_SA,0,Colombia,8,Argentina,26,0,6.0,3.0,0.0,11.0,5.0,12.0,36.0
1100309,2025-06-10,2026,WCQ_SA,0,Uruguay,7,Venezuela,2379,1,10.0,2.0,,10.0,5.0,15.0,59.0
1100309,2025-06-10,2026,WCQ_SA,0,Venezuela,2379,Uruguay,7,0,1.0,3.0,,10.0,1.0,10.0,41.0
1169554,2025-06-10,2026,WCQ_CONCACAF,0,Haiti,2386,Curaçao,5530,1,6.0,0.0,,21.0,5.0,10.0,60.0
1169554,2025-06-10,2026,WCQ_CONCACAF,0,Curaçao,5530,Haiti,2386,0,0.0,1.0,,11.0,9.0,19.0,40.0
1352903,2025-06-10,2025,Friendlies,0,England,10,Senegal,13,1,5.0,2.0,,9.0,4.0,12.0,61.0
1352903,2025-06-10,2025,Friendlies,0,Senegal,13,England,10,0,3.0,1.0,,11.0,9.0,18.0,39.0
1366278,2025-06-10,2024,WCQ_Europe,0,Netherlands,1118,Malta,1112,1,6.0,1.0,,27.0,9.0,12.0,65.0
1366278,2025-06-10,2024,WCQ_Europe,0,Malta,1112,Netherlands,1118,0,2.0,2.0,,5.0,2.0,15.0,35.0
1323276,2025-06-10,2024,WCQ_Europe,0,San Marino,1115,Austria,775,1,4.0,1.0,,8.0,2.0,16.0,33.0
1323276,2025-06-10,2024,WCQ_Europe,0,Austria,775,San Marino,1115,0,6.0,1.0,,22.0,13.0,15.0,67.0
1218569,2025-06-10,2026,WCQ_Asia,0,Saudi Arabia,23,Australia,20,1,3.0,1.0,,14.0,6.0,13.0,70.0
1218569,2025-06-10,2026,WCQ_Asia,0,Australia,20,Saudi Arabia,23,0,2.0,1.0,,4.0,3.0,10.0,30.0
1218566,2025-06-10,2026,WCQ_Asia,0,Jordan,1548,Iraq,1567,1,4.0,2.0,,8.0,0.0,13.0,41.0
1218566,2025-06-10,2026,WCQ_Asia,0,Iraq,1567,Jordan,1548,0,2.0,1.0,,6.0,4.0,10.0,59.0
1376809,2025-06-10,2025,Friendlies,0,South Africa,1531,Mozambique,1512,1,9.0,,,21.0,11.0,12.0,52.0
1376809,2025-06-10,2025,Friendlies,0,Mozambique,1512,South Africa,1531,0,0.0,,,3.0,1.0,6.0,48.0
1367920,2025-06-10,2025,Friendlies,0,Sweden,5,Algeria,1532,1,5.0,2.0,,12.0,9.0,21.0,42.0
1367920,2025-06-10,2025,Friendlies,0,Algeria,1532,Sweden,5,0,6.0,5.0,,17.0,7.0,14.0,58.0
1218562,2025-06-10,2026,WCQ_Asia,0,Iran,22,North Korea,1561,1,2.0,1.0,0.0,25.0,8.0,8.0,69.0
1218562,2025-06-10,2026,WCQ_Asia,0,North Korea,1561,Iran,22,0,6.0,2.0,1.0,8.0,1.0,14.0,31.0
1218563,2025-06-10,2026,WCQ_Asia,0,Uzbekistan,1568,Qatar,1569,1,6.0,2.0,,19.0,8.0,11.0,61.0
1218563,2025-06-10,2026,WCQ_Asia,0,Qatar,1569,Uzbekistan,1568,0,1.0,4.0,,1.0,0.0,12.0,39.0
1218565,2025-06-10,2026,WCQ_Asia,0,South Korea,17,Kuwait,1570,1,13.0,1.0,,24.0,8.0,13.0,74.0
1218565,2025-06-10,2026,WCQ_Asia,0,Kuwait,1570,South Korea,17,0,2.0,2.0,,5.0,0.0,5.0,26.0
1218568,2025-06-10,2026,WCQ_Asia,0,Japan,12,Indonesia,1571,1,8.0,,,21.0,11.0,6.0,71.0
1218568,2025-06-10,2026,WCQ_Asia,0,Indonesia,1571,Japan,12,0,0.0,,,0.0,0.0,6.0,29.0
1352902,2025-06-09,2025,Friendlies,0,Morocco,31,Benin,1516,1,6.0,0.0,,10.0,4.0,7.0,61.0
1352902,2025-06-09,2025,Friendlies,0,Benin,1516,Morocco,31,0,0.0,2.0,,2.0,0.0,11.0,39.0
1366277,2025-06-09,2024,WCQ_Europe,0,Croatia,3,Czechia,770,1,0.0,0.0,,18.0,11.0,3.0,61.0
1366277,2025-06-09,2024,WCQ_Europe,0,Czechia,770,Croatia,3,0,6.0,2.0,,14.0,5.0,11.0,39.0
1323272,2025-06-09,2024,WCQ_Europe,0,Belgium,1,Wales,767,1,7.0,3.0,,18.0,4.0,13.0,46.0
1323272,2025-06-09,2024,WCQ_Europe,0,Wales,767,Belgium,1,0,5.0,3.0,,12.0,8.0,9.0,54.0
1323271,2025-06-09,2024,WCQ_Europe,0,Estonia,1101,Norway,1090,1,2.0,1.0,,7.0,2.0,7.0,38.0
1323271,2025-06-09,2024,WCQ_Europe,0,Norway,1090,Estonia,1101,0,2.0,1.0,,19.0,3.0,9.0,62.0
1339003,2025-06-09,2025,Friendlies,0,Liechtenstein,1107,Scotland,1108,1,0.0,2.0,,1.0,0.0,11.0,21.0
1339003,2025-06-09,2025,Friendlies,0,Scotland,1108,Liechtenstein,1107,0,10.0,0.0,,19.0,6.0,13.0,79.0
1377654,2025-06-08,2024,UNL,0,Portugal,27,Spain,9,1,3.0,3.0,,7.0,2.0,14.0,39.0
1377654,2025-06-08,2024,UNL,0,Spain,9,Portugal,27,0,4.0,4.0,,16.0,6.0,19.0,61.0
1377653,2025-06-08,2024,UNL,0,Germany,25,France,2,1,9.0,3.0,,20.0,6.0,11.0,56.0
1377653,2025-06-08,2024,UNL,0,France,2,Germany,25,0,6.0,2.0,,15.0,8.0,7.0,44.0
1169548,2025-06-08,2026,WCQ_CONCACAF,0,Belize,5528,Panama,11,1,2.0,2.0,,5.0,0.0,7.0,28.0
1169548,2025-06-08,2026,WCQ_CONCACAF,0,Panama,11,Belize,5528,0,8.0,3.0,,17.0,5.0,15.0,72.0
1169547,2025-06-07,2026,WCQ_CONCACAF,0,Aruba,8167,Haiti,2386,1,2.0,1.0,,7.0,3.0,15.0,28.0
1169547,2025-06-07,2026,WCQ_CONCACAF,0,Haiti,2386,Aruba,8167,0,2.0,0.0,,24.0,10.0,13.0,72.0
1358791,2025-06-07,2025,Friendlies,0,Mexico,16,Switzerland,15,1,3.0,4.0,,10.0,5.0,13.0,50.0
1358791,2025-06-07,2025,Friendlies,0,Switzerland,15,Mexico,16,0,6.0,1.0,,15.0,6.0,13.0,50.0
1364922,2025-06-07,2025,Friendlies,0,Canada,5529,Ukraine,772,1,1.0,1.0,,12.0,6.0,16.0,37.0
1364922,2025-06-07,2025,Friendlies,0,Ukraine,772,Canada,5529,0,7.0,0.0,,13.0,8.0,11.0,63.0
1360317,2025-06-07,2025,Friendlies,0,USA,2384,Türkiye,777,1,4.0,1.0,,13.0,3.0,14.0,59.0
1360317,2025-06-07,2025,Friendlies,0,Türkiye,777,USA,2384,0,5.0,1.0,,11.0,5.0,8.0,41.0
1323268,2025-06-07,2024,WCQ_Europe,0,Austria,775,Romania,774,1,5.0,1.0,,14.0,9.0,11.0,60.0
1323268,2025-06-07,2024,WCQ_Europe,0,Romania,774,Austria,775,0,4.0,1.0,,10.0,3.0,10.0,40.0
1366275,2025-06-07,2024,WCQ_Europe,0,Finland,1099,Netherlands,1118,1,1.0,1.0,,5.0,2.0,9.0,40.0
1366275,2025-06-07,2024,WCQ_Europe,0,Netherlands,1118,Finland,1099,0,6.0,2.0,,17.0,6.0,9.0,60.0
1323267,2025-06-07,2024,WCQ_Europe,0,Andorra,1110,England,10,1,0.0,,,4.0,0.0,13.0,17.0
1323267,2025-06-07,2024,WCQ_Europe,0,England,10,Andorra,1110,0,12.0,,,20.0,10.0,8.0,83.0
1323265,2025-06-07,2024,WCQ_Europe,0,Bosnia & Herzegovina,1113,San Marino,1115,1,5.0,1.0,,21.0,6.0,21.0,67.0
1323265,2025-06-07,2024,WCQ_Europe,0,San Marino,1115,Bosnia & Herzegovina,1113,0,2.0,2.0,,5.0,0.0,12.0,33.0
1169541,2025-06-06,2026,WCQ_CONCACAF,0,Curaçao,5530,St. Lucia,5540,1,8.0,1.0,,26.0,10.0,13.0,66.0
1169541,2025-06-06,2026,WCQ_CONCACAF,0,St. Lucia,5540,Curaçao,5530,0,2.0,0.0,,6.0,1.0,7.0,34.0
1100306,2025-06-06,2026,WCQ_SA,0,Colombia,8,Peru,30,1,2.0,1.0,,15.0,0.0,10.0,71.0
1100306,2025-06-06,2026,WCQ_SA,0,Peru,30,Colombia,8,0,4.0,1.0,,4.0,1.0,5.0,29.0
1352901,2025-06-06,2025,Friendlies,0,Morocco,31,Tunisia,28,1,7.0,1.0,0.0,16.0,3.0,13.0,61.0
1352901,2025-06-06,2025,Friendlies,0,Tunisia,28,Morocco,31,0,5.0,3.0,1.0,4.0,1.0,22.0,39.0
1323264,2025-06-06,2024,WCQ_Europe,0,Czechia,770,Montenegro,1109,1,8.0,1.0,,13.0,7.0,23.0,57.0
1323264,2025-06-06,2024,WCQ_Europe,0,Montenegro,1109,Czechia,770,0,4.0,4.0,,6.0,3.0,10.0,43.0
1366274,2025-06-06,2024,WCQ_Europe,0,Gibraltar,1093,Croatia,3,1,1.0,0.0,,3.0,0.0,9.0,32.0
1366274,2025-06-06,2024,WCQ_Europe,0,Croatia,3,Gibraltar,1093,0,12.0,1.0,,30.0,13.0,10.0,68.0
1323262,2025-06-06,2024,WCQ_Europe,0,FYR Macedonia,1105,Belgium,1,1,1.0,6.0,,7.0,2.0,13.0,32.0
1323262,2025-06-06,2024,WCQ_Europe,0,Belgium,1,FYR Macedonia,1105,0,10.0,1.0,,17.0,4.0,11.0,68.0
1339002,2025-06-06,2025,Friendlies,0,Scotland,1108,Iceland,18,1,6.0,2.0,,15.0,5.0,11.0,56.0
1339002,2025-06-06,2025,Friendlies,0,Iceland,18,Scotland,1108,0,1.0,1.0,,5.0,3.0,12.0,44.0
1364751,2025-06-06,2025,Friendlies,0,Rep. Of Ireland,776,Senegal,13,1,8.0,1.0,,8.0,3.0,11.0,43.0
1364751,2025-06-06,2025,Friendlies,0,Senegal,13,Rep. Of Ireland,776,0,5.0,1.0,,12.0,4.0,11.0,57.0
1366273,2025-06-06,2024,WCQ_Europe,0,Norway,1090,Italy,768,1,6.0,2.0,,8.0,4.0,11.0,38.0
1366273,2025-06-06,2024,WCQ_Europe,0,Italy,768,Norway,1090,0,2.0,0.0,,6.0,1.0,10.0,62.0
1376412,2025-06-06,2025,Friendlies,0,South Africa,1531,Tanzania,1489,1,2.0,1.0,,11.0,2.0,16.0,62.0
1376412,2025-06-06,2025,Friendlies,0,Tanzania,1489,South Africa,1531,0,0.0,2.0,,4.0,2.0,8.0,38.0
1339898,2025-06-06,2025,Friendlies,0,Hungary,769,Sweden,5,1,5.0,1.0,,15.0,5.0,8.0,46.0
1339898,2025-06-06,2025,Friendlies,0,Sweden,5,Hungary,769,0,8.0,3.0,,13.0,6.0,16.0,54.0
1100305,2025-06-06,2026,WCQ_SA,0,Chile,2383,Argentina,26,1,1.0,4.0,,7.0,3.0,9.0,34.0
1100305,2025-06-06,2026,WCQ_SA,0,Argentina,26,Chile,2383,0,4.0,2.0,,10.0,4.0,9.0,66.0
1100304,2025-06-05,2026,WCQ_SA,0,Paraguay,2380,Uruguay,7,1,5.0,2.0,,12.0,5.0,18.0,29.0
1100304,2025-06-05,2026,WCQ_SA,0,Uruguay,7,Paraguay,2380,0,7.0,0.0,,5.0,1.0,9.0,71.0
1100303,2025-06-05,2026,WCQ_SA,0,Ecuador,2382,Brazil,6,1,4.0,,,7.0,3.0,14.0,52.0
1100303,2025-06-05,2026,WCQ_SA,0,Brazil,6,Ecuador,2382,0,3.0,,,3.0,2.0,9.0,48.0
1366137,2025-06-05,2024,UNL,0,Spain,9,France,2,1,4.0,2.0,,16.0,8.0,17.0,44.0
1366137,2025-06-05,2024,UNL,0,France,2,Spain,9,0,6.0,3.0,,24.0,9.0,14.0,56.0
1218554,2025-06-05,2026,WCQ_Asia,0,Qatar,1569,Iran,22,1,3.0,3.0,0.0,6.0,3.0,16.0,52.0
1218554,2025-06-05,2026,WCQ_Asia,0,Iran,22,Qatar,1569,0,3.0,4.0,1.0,6.0,3.0,19.0,48.0
1218557,2025-06-05,2026,WCQ_Asia,0,Iraq,1567,South Korea,17,1,1.0,1.0,1.0,5.0,2.0,8.0,24.0
1218557,2025-06-05,2026,WCQ_Asia,0,South Korea,17,Iraq,1567,0,10.0,4.0,0.0,13.0,7.0,12.0,76.0
1218553,2025-06-05,2026,WCQ_Asia,0,United Arab Emirates,1563,Uzbekistan,1568,1,2.0,1.0,,10.0,6.0,12.0,62.0
1218553,2025-06-05,2026,WCQ_Asia,0,Uzbekistan,1568,United Arab Emirates,1563,0,3.0,1.0,,4.0,0.0,12.0,38.0
1218556,2025-06-05,2026,WCQ_Asia,0,Oman,1552,Jordan,1548,1,3.0,2.0,,10.0,2.0,10.0,59.0
1218556,2025-06-05,2026,WCQ_Asia,0,Jordan,1548,Oman,1552,0,3.0,1.0,,9.0,4.0,13.0,41.0
1218559,2025-06-05,2026,WCQ_Asia,0,Bahrain,1547,Saudi Arabia,23,1,6.0,2.0,,17.0,2.0,4.0,54.0
1218559,2025-06-05,2026,WCQ_Asia,0,Saudi Arabia,23,Bahrain,1547,0,2.0,2.0,,10.0,3.0,10.0,46.0
1218560,2025-06-05,2026,WCQ_Asia,0,Australia,20,Japan,12,1,1.0,,,6.0,3.0,8.0,31.0
1218560,2025-06-05,2026,WCQ_Asia,0,Japan,12,Australia,20,0,8.0,,,13.0,1.0,13.0,69.0
1366136,2025-06-04,2024,UNL,0,Germany,25,Portugal,27,1,3.0,3.0,,9.0,5.0,9.0,55.0
1366136,2025-06-04,2024,UNL,0,Portugal,27,Germany,25,0,4.0,2.0,,17.0,6.0,10.0,45.0
1375272,2025-05-29,2025,Friendlies,0,Malaysia,1538,Cape Verde Islands,1533,1,4.0,4.0,0.0,,8.0,16.0,50.0
1375272,2025-05-29,2025,Friendlies,0,Cape Verde Islands,1533,Malaysia,1538,0,2.0,1.0,0.0,,4.0,10.0,50.0
1100300,2025-03-26,2026,WCQ_SA,0,Colombia,8,Paraguay,2380,1,5.0,2.0,,10.0,5.0,13.0,61.0
1100300,2025-03-26,2026,WCQ_SA,0,Paraguay,2380,Colombia,8,0,4.0,4.0,,21.0,6.0,13.0,39.0
1100301,2025-03-26,2026,WCQ_SA,0,Argentina,26,Brazil,6,1,6.0,5.0,,12.0,7.0,12.0,56.0
1100301,2025-03-26,2026,WCQ_SA,0,Brazil,6,Argentina,26,0,0.0,5.0,,3.0,1.0,19.0,44.0
1100302,2025-03-26,2026,WCQ_SA,0,Chile,2383,Ecuador,2382,1,2.0,1.0,,16.0,2.0,15.0,60.0
1100302,2025-03-26,2026,WCQ_SA,0,Ecuador,2382,Chile,2383,0,2.0,2.0,,7.0,2.0,15.0,40.0
1125994,2025-03-25,2023,WCQ_Africa,0,Morocco,31,Tanzania,1489,1,8.0,0.0,,9.0,3.0,7.0,75.0
1125994,2025-03-25,2023,WCQ_Africa,0,Tanzania,1489,Morocco,31,0,0.0,1.0,,6.0,2.0,18.0,25.0
1100298,2025-03-25,2026,WCQ_SA,0,Bolivia,2381,Uruguay,7,1,16.0,1.0,,32.0,7.0,10.0,66.0
1100298,2025-03-25,2026,WCQ_SA,0,Uruguay,7,Bolivia,2381,0,3.0,2.0,,11.0,0.0,5.0,34.0
1323255,2025-03-25,2024,WCQ_Europe,0,Israel,1116,Norway,1090,1,2.0,1.0,,10.0,6.0,7.0,44.0
1323255,2025-03-25,2024,WCQ_Europe,0,Norway,1090,Israel,1116,0,7.0,2.0,,23.0,12.0,9.0,56.0
1323259,2025-03-25,2024,WCQ_Europe,0,Gibraltar,1093,Czechia,770,1,0.0,3.0,,1.0,0.0,10.0,20.0
1323259,2025-03-25,2024,WCQ_Europe,0,Czechia,770,Gibraltar,1093,0,12.0,1.0,,29.0,12.0,10.0,80.0
1338605,2025-03-25,2025,Friendlies,0,Switzerland,15,Luxembourg,1102,1,9.0,2.0,,13.0,7.0,14.0,56.0
1338605,2025-03-25,2025,Friendlies,0,Luxembourg,1102,Switzerland,15,0,6.0,3.0,,9.0,2.0,12.0,44.0
1218548,2025-03-25,2026,WCQ_Asia,0,Palestine,1562,Iraq,1567,1,11.0,2.0,,15.0,5.0,5.0,54.0
1218548,2025-03-25,2026,WCQ_Asia,0,Iraq,1567,Palestine,1562,0,9.0,3.0,,13.0,3.0,13.0,46.0
1335518,2025-03-25,2025,Friendlies,0,Sweden,5,Northern Ireland,771,1,5.0,1.0,,16.0,6.0,18.0,59.0
1335518,2025-03-25,2025,Friendlies,0,Northern Ireland,771,Sweden,5,0,3.0,0.0,,14.0,5.0,5.0,41.0
1125987,2025-03-25,2023,WCQ_Africa,0,Benin,1516,South Africa,1531,1,0.0,2.0,,4.0,1.0,9.0,36.0
1125987,2025-03-25,2023,WCQ_Africa,0,South Africa,1531,Benin,1516,0,6.0,0.0,,11.0,4.0,13.0,64.0
1218543,2025-03-25,2026,WCQ_Asia,0,Iran,22,Uzbekistan,1568,1,6.0,,,20.0,8.0,13.0,61.0
1218543,2025-03-25,2026,WCQ_Asia,0,Uzbekistan,1568,Iran,22,0,5.0,,,13.0,4.0,11.0,39.0
1218545,2025-03-25,2026,WCQ_Asia,0,Kyrgyzstan,1554,Qatar,1569,1,5.0,2.0,0.0,15.0,5.0,12.0,45.0
1218545,2025-03-25,2026,WCQ_Asia,0,Qatar,1569,Kyrgyzstan,1554,0,6.0,1.0,1.0,9.0,4.0,7.0,55.0
1218546,2025-03-25,2026,WCQ_Asia,0,South Korea,17,Jordan,1548,1,10.0,0.0,,12.0,3.0,12.0,75.0
1218546,2025-03-25,2026,WCQ_Asia,0,Jordan,1548,South Korea,17,0,3.0,2.0,,11.0,3.0,9.0,25.0
1218551,2025-03-25,2026,WCQ_Asia,0,China,1566,Australia,20,1,6.0,1.0,,12.0,1.0,10.0,49.0
1218551,2025-03-25,2026,WCQ_Asia,0,Australia,20,China,1566,0,6.0,0.0,,7.0,2.0,3.0,51.0
1218549,2025-03-25,2026,WCQ_Asia,0,Japan,12,Saudi Arabia,23,1,9.0,,,12.0,2.0,10.0,78.0
1218549,2025-03-25,2026,WCQ_Asia,0,Saudi Arabia,23,Japan,12,0,0.0,,,1.0,0.0,3.0,22.0
1323254,2025-03-24,2024,WCQ_Europe,0,England,10,Latvia,1092,1,10.0,1.0,,27.0,8.0,11.0,73.0
1323254,2025-03-24,2024,WCQ_Europe,0,Latvia,1092,England,10,0,2.0,2.0,,3.0,1.0,13.0,27.0
1323251,2025-03-24,2024,WCQ_Europe,0,Bosnia & Herzegovina,1113,Cyprus,1106,1,7.0,2.0,0.0,14.0,6.0,14.0,56.0
1323251,2025-03-24,2024,WCQ_Europe,0,Cyprus,1106,Bosnia & Herzegovina,1113,0,7.0,3.0,1.0,11.0,4.0,16.0,44.0
1364767,2025-03-24,2024,CONCACAF_NL,0,Mexico,16,Panama,11,1,3.0,0.0,,15.0,5.0,10.0,47.0
1364767,2025-03-24,2024,CONCACAF_NL,0,Panama,11,Mexico,16,0,3.0,1.0,,8.0,4.0,11.0,53.0
1316550,2025-03-23,2024,UNL,0,Portugal,27,Denmark,21,1,11.0,2.0,,18.0,11.0,21.0,58.0
1316550,2025-03-23,2024,UNL,0,Denmark,21,Portugal,27,0,8.0,4.0,,14.0,4.0,19.0,42.0
1316546,2025-03-23,2024,UNL,0,Spain,9,Netherlands,1118,1,4.0,2.0,,19.0,9.0,14.0,54.0
1316546,2025-03-23,2024,UNL,0,Netherlands,1118,Spain,9,0,2.0,1.0,,16.0,9.0,11.0,46.0
1316552,2025-03-23,2024,UNL,0,Germany,25,Italy,768,1,6.0,3.0,,22.0,8.0,15.0,57.0
1316552,2025-03-23,2024,UNL,0,Italy,768,Germany,25,0,4.0,4.0,,9.0,3.0,13.0,43.0
1316548,2025-03-23,2024,UNL,0,France,2,Croatia,3,1,16.0,2.0,,28.0,8.0,14.0,62.0
1316548,2025-03-23,2024,UNL,0,Croatia,3,France,2,0,0.0,6.0,,5.0,0.0,24.0,38.0
1316556,2025-03-23,2024,UNL,0,Belgium,1,Ukraine,772,1,10.0,2.0,,19.0,6.0,10.0,70.0
1316556,2025-03-23,2024,UNL,0,Ukraine,772,Belgium,1,0,1.0,4.0,,6.0,1.0,9.0,30.0
1316560,2025-03-23,2024,UNL,0,Scotland,1108,Greece,1117,1,3.0,2.0,,11.0,5.0,13.0,58.0
1316560,2025-03-23,2024,UNL,0,Greece,1117,Scotland,1108,0,0.0,2.0,,13.0,5.0,15.0,42.0
1316554,2025-03-23,2024,UNL,0,Hungary,769,Türkiye,777,1,2.0,4.0,,10.0,2.0,18.0,55.0
1316554,2025-03-23,2024,UNL,0,Türkiye,777,Hungary,769,0,3.0,3.0,,9.0,4.0,13.0,45.0
1316558,2025-03-23,2024,UNL,0,Serbia,14,Austria,775,1,2.0,2.0,0.0,13.0,4.0,9.0,36.0
1316558,2025-03-23,2024,UNL,0,Austria,775,Serbia,14,0,3.0,2.0,1.0,12.0,5.0,8.0,64.0
1364768,2025-03-22,2024,CONCACAF_NL,0,Canada,5529,USA,2384,1,3.0,2.0,,8.0,4.0,13.0,40.0
1364768,2025-03-22,2024,CONCACAF_NL,0,USA,2384,Canada,5529,0,3.0,2.0,,5.0,2.0,17.0,60.0
1323248,2025-03-22,2024,WCQ_Europe,0,Czechia,770,Faroe Islands,1098,1,6.0,1.0,,16.0,7.0,12.0,68.0
1323248,2025-03-22,2024,WCQ_Europe,0,Faroe Islands,1098,Czechia,770,0,3.0,3.0,,5.0,3.0,9.0,32.0
1323244,2025-03-22,2024,WCQ_Europe,0,Moldova,1114,Norway,1090,1,6.0,1.0,,10.0,4.0,10.0,31.0
1323244,2025-03-22,2024,WCQ_Europe,0,Norway,1090,Moldova,1114,0,6.0,1.0,,24.0,8.0,9.0,69.0
1334649,2025-03-22,2025,Friendlies,0,Luxembourg,1102,Sweden,5,1,3.0,3.0,,13.0,7.0,14.0,29.0
1334649,2025-03-22,2025,Friendlies,0,Sweden,5,Luxembourg,1102,0,8.0,1.0,,14.0,2.0,12.0,71.0
1100297,2025-03-21,2026,WCQ_SA,0,Uruguay,7,Argentina,26,1,4.0,2.0,0.0,6.0,2.0,11.0,55.0
1100297,2025-03-21,2026,WCQ_SA,0,Argentina,26,Uruguay,7,0,3.0,1.0,1.0,12.0,4.0,11.0,45.0
1125968,2025-03-21,2023,WCQ_Africa,0,Niger,1505,Morocco,31,1,0.0,3.0,,6.0,2.0,13.0,31.0
1125968,2025-03-21,2023,WCQ_Africa,0,Morocco,31,Niger,1505,0,7.0,2.0,,14.0,5.0,15.0,69.0
1100293,2025-03-21,2026,WCQ_SA,0,Ecuador,2382,Venezuela,2379,1,5.0,1.0,,16.0,6.0,13.0,71.0
1100293,2025-03-21,2026,WCQ_SA,0,Venezuela,2379,Ecuador,2382,0,2.0,2.0,,10.0,6.0,13.0,29.0
1348098,2025-03-21,2025,Friendlies,0,Northern Ireland,771,Switzerland,15,1,3.0,2.0,,9.0,3.0,12.0,20.0
1348098,2025-03-21,2025,Friendlies,0,Switzerland,15,Northern Ireland,771,0,7.0,3.0,,6.0,2.0,14.0,80.0
1323240,2025-03-21,2024,WCQ_Europe,0,Romania,774,Bosnia & Herzegovina,1113,1,5.0,5.0,,15.0,3.0,14.0,66.0
1323240,2025-03-21,2024,WCQ_Europe,0,Bosnia & Herzegovina,1113,Romania,774,0,1.0,3.0,,5.0,1.0,25.0,34.0
1323242,2025-03-21,2024,WCQ_Europe,0,England,10,Albania,778,1,4.0,0.0,,12.0,6.0,9.0,74.0
1323242,2025-03-21,2024,WCQ_Europe,0,Albania,778,England,10,0,1.0,1.0,,3.0,0.0,7.0,26.0
1316376,2025-03-21,2024,CONCACAF_NL,0,Canada,5529,Mexico,16,1,7.0,3.0,,11.0,1.0,22.0,57.0
1316376,2025-03-21,2024,CONCACAF_NL,0,Mexico,16,Canada,5529,0,2.0,3.0,,8.0,3.0,21.0,43.0
1100295,2025-03-21,2026,WCQ_SA,0,Brazil,6,Colombia,8,1,4.0,3.0,,16.0,7.0,15.0,51.0
1100295,2025-03-21,2026,WCQ_SA,0,Colombia,8,Brazil,6,0,2.0,1.0,,10.0,3.0,24.0,49.0
1100294,2025-03-20,2026,WCQ_SA,0,Paraguay,2380,Chile,2383,1,6.0,,,16.0,5.0,10.0,36.0
1100294,2025-03-20,2026,WCQ_SA,0,Chile,2383,Paraguay,2380,0,4.0,,,9.0,3.0,11.0,64.0
1316375,2025-03-20,2024,CONCACAF_NL,0,USA,2384,Panama,11,1,9.0,2.0,,12.0,5.0,11.0,67.0
1316375,2025-03-20,2024,CONCACAF_NL,0,Panama,11,USA,2384,0,3.0,1.0,,3.0,1.0,5.0,33.0
1316549,2025-03-20,2024,UNL,0,Denmark,21,Portugal,27,1,7.0,0.0,,23.0,9.0,5.0,44.0
1316549,2025-03-20,2024,UNL,0,Portugal,27,Denmark,21,0,6.0,2.0,,8.0,2.0,9.0,56.0
1316551,2025-03-20,2024,UNL,0,Italy,768,Germany,25,1,6.0,2.0,,13.0,6.0,14.0,42.0
1316551,2025-03-20,2024,UNL,0,Germany,25,Italy,768,0,8.0,1.0,,10.0,4.0,20.0,58.0
1316555,2025-03-20,2024,UNL,0,Ukraine,772,Belgium,1,1,3.0,0.0,,12.0,7.0,7.0,45.0
1316555,2025-03-20,2024,UNL,0,Belgium,1,Ukraine,772,0,4.0,1.0,,8.0,4.0,10.0,55.0
1316559,2025-03-20,2024,UNL,0,Greece,1117,Scotland,1108,1,8.0,1.0,,24.0,1.0,9.0,58.0
1316559,2025-03-20,2024,UNL,0,Scotland,1108,Greece,1117,0,3.0,1.0,,8.0,2.0,10.0,42.0
1316545,2025-03-20,2024,UNL,0,Netherlands,1118,Spain,9,1,2.0,2.0,1.0,10.0,4.0,14.0,40.0
1316545,2025-03-20,2024,UNL,0,Spain,9,Netherlands,1118,0,4.0,2.0,0.0,15.0,6.0,7.0,60.0
