fixture_id,player_id,player_name,team,position,referee_name,p_original,p_adjusted_pre_fixture,p_adjusted_leave_one_out,act_card,adjustment_direction_pre_fixture,adjustment_direction_leave_one_out,confidence,reason
1489416,278133,Oscar Bobb,Norway,MID,"Michael Oliver, England",0.0357,0.0361,0.0357,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,277930,T. Aasgaard,Norway,MID,"Michael Oliver, England",0.0691,0.0698,0.0691,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,301528,A. Schjelderup,Norway,FWD,"Michael Oliver, England",0.0596,0.0566,0.0551,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,2032,J. Strand Larsen,Norway,FWD,"Michael Oliver, England",0.2522,0.2397,0.2371,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,22221,M. Maignan,France,GK,"Michael Oliver, England",0.0583,0.0571,0.0554,0,neutro,bajar,baja,perfiles reconstruidos solo con jornadas anteriores
1489416,1257,J. Koundé,France,DEF,"Michael Oliver, England",0.0181,0.0175,0.0166,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,1149,D. Upamecano,France,DEF,"Michael Oliver, England",0.0785,0.0769,0.0746,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,20995,M. Lacroix,France,DEF,"Michael Oliver, England",0.1344,0.1317,0.1277,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,47300,T. Hernández,France,DEF,"Michael Oliver, England",0.1344,0.1317,0.1257,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,1271,A. Tchouaméni,France,MID,"Michael Oliver, England",0.3254,0.3287,0.3189,1,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,22147,M. Koné,France,MID,"Michael Oliver, England",0.34,0.3435,0.3451,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,153,O. Dembélé,France,FWD,"Michael Oliver, England",0.1038,0.095,0.0851,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,19617,M. Olise,France,MID,"Michael Oliver, England",0.0346,0.0344,0.0339,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,343027,D. Doué,France,MID,"Michael Oliver, England",0.0824,0.082,0.0758,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,278,Kylian Mbappé,France,FWD,"Michael Oliver, England",0.2261,0.2069,0.1854,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,429,F. Muslera,Uruguay,GK,I. Elfath,0.2023,0.2023,0.2023,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489417,1290,G. Varela,Uruguay,DEF,I. Elfath,0.501,0.501,0.501,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,51535,S. Cáceres,Uruguay,DEF,I. Elfath,0.0912,0.0912,0.0912,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,47254,M. Olivera,Uruguay,DEF,I. Elfath,0.0597,0.0597,0.0597,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,162891,J. Sanabria,Uruguay,DEF,I. Elfath,0.1268,0.1268,0.1268,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,863,R. Bentancur,Uruguay,MID,I. Elfath,0.333,0.343,0.343,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,51494,M. Ugarte,Uruguay,MID,I. Elfath,0.1901,0.1891,0.1891,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,51603,A. Canobbio,Uruguay,MID,I. Elfath,0.1726,0.1752,0.1752,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,756,F. Valverde,Uruguay,MID,I. Elfath,0.0662,0.0682,0.0682,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,51776,M. Araújo,Uruguay,MID,I. Elfath,0.1443,0.1436,0.1436,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,51617,D. Núñez,Uruguay,FWD,I. Elfath,0.1576,0.1505,0.1505,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,47270,Unai Simón,Spain,GK,I. Elfath,0.1862,0.1829,0.1769,0,neutro,bajar,baja,perfiles reconstruidos solo con jornadas anteriores
1489417,753,Marcos Llorente,Spain,MID,I. Elfath,0.1183,0.1198,0.1159,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,396623,Pau Cubarsí Paredes,Spain,DEF,I. Elfath,0.0719,0.0706,0.0683,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,622,Aymeric Laporte,Spain,DEF,I. Elfath,0.1268,0.1246,0.1205,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,47380,Marc Cucurella,Spain,DEF,I. Elfath,0.0274,0.0269,0.026,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,133609,Pedri,Spain,MID,I. Elfath,0.0427,0.0447,0.0418,0,subir,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,44,Rodri,Spain,MID,I. Elfath,0.4195,0.4185,0.3964,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,47311,Mikel Merino,Spain,MID,I. Elfath,0.1549,0.1568,0.1464,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,386828,Lamine Yamal,Spain,MID,I. Elfath,0.2883,0.2876,0.2724,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,47323,Mikel Oyarzabal,Spain,FWD,I. Elfath,0.2234,0.2094,0.1832,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489417,182219,Álex Baena,Spain,MID,I. Elfath,0.3911,0.3901,0.3442,1,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,15304,Vózinha,Cape Verde Islands,GK,F. Letexier,0.0575,0.0575,0.0574,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489413,332056,Wagner Pina,Cape Verde Islands,DEF,F. Letexier,0.2495,0.2495,0.2489,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,41608,Diney Borges,Cape Verde Islands,DEF,F. Letexier,0.2314,0.2314,0.239,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,69260,Pico,Cape Verde Islands,DEF,F. Letexier,0.1144,0.1144,0.1141,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,142016,João Paulo,Cape Verde Islands,MID,F. Letexier,0.066,0.068,0.0678,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,96512,Kevin Pina,Cape Verde Islands,MID,F. Letexier,0.2362,0.2397,0.251,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,37435,Deroy Duarte,Cape Verde Islands,MID,F. Letexier,0.0629,0.0648,0.0637,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,50270,Ryan Mendes,Cape Verde Islands,MID,F. Letexier,0.2978,0.3067,0.3016,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,50745,Jamiro Monteiro,Cape Verde Islands,MID,F. Letexier,0.1056,0.1051,0.1048,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,113580,Willy Semedo,Cape Verde Islands,FWD,F. Letexier,0.1793,0.1739,0.1735,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,343287,D. Livramento,Cape Verde Islands,FWD,F. Letexier,0.2545,0.243,0.2425,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,44411,Mohammed Al Owais,Saudi Arabia,GK,F. Letexier,0.0787,0.0787,0.0785,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489413,134995,Nawaf Boushal,Saudi Arabia,DEF,F. Letexier,0.1012,0.1012,0.101,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,44475,Abdulelah Al Amri,Saudi Arabia,DEF,F. Letexier,0.0923,0.0955,0.0953,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,44362,Hassan Tambakti,Saudi Arabia,DEF,F. Letexier,0.2223,0.219,0.2185,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,44339,Nasser Al Dawsari,Saudi Arabia,MID,F. Letexier,0.0859,0.0872,0.087,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,44594,Saud Abdulhamid,Saudi Arabia,DEF,F. Letexier,0.0923,0.0909,0.0907,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,44315,Abdullah Al Khaibari,Saudi Arabia,MID,F. Letexier,0.2642,0.2682,0.2676,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,44349,Mohamed Kanno,Saudi Arabia,FWD,F. Letexier,0.3091,0.2998,0.2991,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,44340,Salem Al Dawsari,Saudi Arabia,MID,F. Letexier,0.3381,0.3482,0.3475,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,44324,Feras Al Brikan,Saudi Arabia,FWD,F. Letexier,0.0804,0.0752,0.075,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489413,2639,Sultan Mandash,Saudi Arabia,MID,F. Letexier,0.176,0.1813,0.1809,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,2654,Mohamed Hany,Egypt,DEF,S. Marciniak,0.1393,0.1372,0.1386,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,190575,Marwan Attia,Egypt,MID,S. Marciniak,0.32,0.3296,0.3504,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,81573,Omar Marmoush,Egypt,FWD,S. Marciniak,0.0395,0.0377,0.0381,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,16813,Hamdi Fathy,Egypt,MID,S. Marciniak,0.2646,0.2633,0.2805,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,17269,Emam Ashour,Egypt,MID,S. Marciniak,0.067,0.0667,0.067,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,16804,Yasser Ibrahim,Egypt,DEF,S. Marciniak,0.1962,0.1962,0.209,1,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,269174,Mostafa Shobeir,Egypt,GK,S. Marciniak,0.0915,0.0915,0.0942,0,neutro,subir,baja,perfiles reconstruidos solo con jornadas anteriores
1489414,2649,Ahmed Abou El Fotouh,Egypt,DEF,S. Marciniak,0.2425,0.2425,0.2498,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,16841,Mohanad Lasheen,Egypt,MID,S. Marciniak,0.1126,0.116,0.1233,1,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,306,Mohamed Salah,Egypt,FWD,S. Marciniak,0.0428,0.04,0.0413,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,2664,Trézéguet,Egypt,FWD,S. Marciniak,0.3885,0.371,0.3827,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,42315,M. Taremi,Iran,FWD,S. Marciniak,0.121,0.1131,0.1131,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,2699,S. Ghoddos,Iran,MID,S. Marciniak,0.1001,0.0996,0.0996,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,29704,S. Khalilzadeh,Iran,DEF,S. Marciniak,0.5768,0.5768,0.5768,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,2682,A. Beiranvand,Iran,GK,S. Marciniak,0.1081,0.1081,0.1081,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489414,533035,A. Nemati,Iran,,S. Marciniak,0.158,0.158,0.158,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489414,19614,S. Ezatolahi,Iran,MID,S. Marciniak,0.1006,0.1036,0.1036,1,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,134217,M. Mohebi,Iran,MID,S. Marciniak,0.1366,0.1359,0.1359,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,2688,M. Mohammadi,Iran,DEF,S. Marciniak,0.158,0.158,0.158,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,343405,A. Yousefi,Iran,DEF,S. Marciniak,0.121,0.1192,0.1192,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,29937,A. Hosseinzadeh,Iran,FWD,S. Marciniak,0.1276,0.1238,0.1238,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489414,2687,H. Kanani,Iran,DEF,S. Marciniak,0.121,0.121,0.121,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,210165,F. Surman,New Zealand,DEF,A. Makhadmeh,0.0919,0.0905,0.0903,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,94333,E. Just,New Zealand,MID,A. Makhadmeh,0.0386,0.0384,0.0383,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,179862,M. Stamenić,New Zealand,MID,A. Makhadmeh,0.2977,0.3022,0.3015,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,18110,M. Crocombe,New Zealand,GK,A. Makhadmeh,0.0338,0.0338,0.0337,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489415,6935,S. Singh,New Zealand,MID,A. Makhadmeh,0.1104,0.1176,0.1173,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,94346,T. Payne,New Zealand,DEF,A. Makhadmeh,0.0464,0.0448,0.0447,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,94541,J. Bell,New Zealand,MID,A. Makhadmeh,0.2247,0.2314,0.2309,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,6931,L. Cacace,New Zealand,DEF,A. Makhadmeh,0.1473,0.1421,0.1418,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,430835,Tyler Bindon,New Zealand,DEF,A. Makhadmeh,0.354,0.354,0.3532,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,51149,M. Boxall,New Zealand,DEF,A. Makhadmeh,0.1629,0.1629,0.1625,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,18931,C. Wood,New Zealand,FWD,A. Makhadmeh,0.066,0.064,0.0639,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,1422,J. Doku,Belgium,MID,A. Makhadmeh,0.021,0.0217,0.0208,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,629,K. De Bruyne,Belgium,MID,A. Makhadmeh,0.1384,0.1401,0.1422,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,2926,Y. Tielemans,Belgium,MID,A. Makhadmeh,0.2198,0.2302,0.2226,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,147859,C. De Ketelaere,Belgium,FWD,A. Makhadmeh,0.1427,0.1388,0.1295,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,2920,T. Castagne,Belgium,DEF,A. Makhadmeh,0.1203,0.1224,0.12,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,162714,A. Onana,Belgium,MID,A. Makhadmeh,0.1514,0.1563,0.1503,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,264,T. Meunier,Belgium,DEF,A. Makhadmeh,0.2404,0.241,0.2363,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,2120,N. Raskin,Belgium,MID,A. Makhadmeh,0.2251,0.2324,0.2235,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,69,B. Mechele,Belgium,DEF,A. Makhadmeh,0.0846,0.0861,0.0844,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,312964,N. Ngoy,Belgium,DEF,A. Makhadmeh,0.1396,0.142,0.1393,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489415,1946,L. Trossard,Belgium,MID,A. Makhadmeh,0.1407,0.1474,0.1397,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,21138,R. Aït-Nouri,Algeria,DEF,"Ilgiz Tantashev, Uzbekistan",0.2579,0.2489,0.2486,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,1567,A. Mandi,Algeria,DEF,"Ilgiz Tantashev, Uzbekistan",0.0382,0.0374,0.0374,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,2194,R. Bensebaïni,Algeria,DEF,"Ilgiz Tantashev, Uzbekistan",0.1487,0.1458,0.1456,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,635,R. Mahrez,Algeria,FWD,"Ilgiz Tantashev, Uzbekistan",0.3134,0.2931,0.2864,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,4399,H. Boudaoui,Algeria,MID,"Ilgiz Tantashev, Uzbekistan",0.24,0.2341,0.2422,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,380587,I. Maza,Algeria,FWD,"Ilgiz Tantashev, Uzbekistan",0.0969,0.0906,0.0905,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,732,L. Zidane,Algeria,GK,"Ilgiz Tantashev, Uzbekistan",0.0895,0.0877,0.0876,0,neutro,bajar,baja,perfiles reconstruidos solo con jornadas anteriores
1489418,276670,F. Chaïbi,Algeria,MID,"Ilgiz Tantashev, Uzbekistan",0.0713,0.071,0.0744,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,200139,M. Amoura,Algeria,,"Ilgiz Tantashev, Uzbekistan",0.3639,0.3567,0.3563,0,neutro,bajar,baja,perfiles reconstruidos solo con jornadas anteriores
1489418,85041,A. Gouiri,Algeria,FWD,"Ilgiz Tantashev, Uzbekistan",0.2636,0.2413,0.2409,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,303362,R. Belghali,Algeria,DEF,"Ilgiz Tantashev, Uzbekistan",0.287,0.2813,0.2767,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,1159,M. Sabitzer,Austria,MID,"Ilgiz Tantashev, Uzbekistan",0.1604,0.1649,0.1618,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,7328,N. Seiwald,Austria,MID,"Ilgiz Tantashev, Uzbekistan",0.0771,0.0792,0.0766,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,1157,K. Laimer,Austria,DEF,"Ilgiz Tantashev, Uzbekistan",0.2988,0.2981,0.2925,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,7525,A. Schlager,Austria,GK,"Ilgiz Tantashev, Uzbekistan",0.244,0.2435,0.2389,0,neutro,bajar,baja,perfiles reconstruidos solo con jornadas anteriores
1489418,1095,X. Schlager,Austria,MID,"Ilgiz Tantashev, Uzbekistan",0.0845,0.0856,0.0823,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,7562,R. Schmid,Austria,MID,"Ilgiz Tantashev, Uzbekistan",0.1647,0.1635,0.1604,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,26240,P. Lienhart,Austria,DEF,"Ilgiz Tantashev, Uzbekistan",0.1022,0.102,0.1001,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,711,S. Posch,Austria,DEF,"Ilgiz Tantashev, Uzbekistan",0.3308,0.3301,0.3354,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,25915,P. Mwene,Austria,DEF,"Ilgiz Tantashev, Uzbekistan",0.3642,0.3579,0.3511,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,18830,M. Arnautović,Austria,FWD,"Ilgiz Tantashev, Uzbekistan",0.2039,0.1943,0.1904,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489418,25287,K. Danso,Austria,DEF,"Ilgiz Tantashev, Uzbekistan",0.1533,0.153,0.1501,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,140607,Yazid Abu Layla,Jordan,GK,"Istvan Kovacs, Romania",0.112,0.1098,0.1098,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489421,310835,Abdallah Naseeb,Jordan,DEF,"Istvan Kovacs, Romania",0.1149,0.1109,0.1109,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,213980,Nizar Al Rashdan,Jordan,MID,"Istvan Kovacs, Romania",0.1169,0.1163,0.1163,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,310785,Mohannad Abu Taha,Jordan,MID,"Istvan Kovacs, Romania",0.3789,0.3771,0.3771,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,53900,Yazan Al Arab,Jordan,DEF,"Istvan Kovacs, Romania",0.3007,0.2903,0.2903,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,15286,Mousa Tamari,Jordan,FWD,"Istvan Kovacs, Romania",0.1149,0.1052,0.1052,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,164026,Ali Olwan,Jordan,FWD,"Istvan Kovacs, Romania",0.1159,0.1061,0.1061,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,140609,Noor Al Rawabdeh,Jordan,MID,"Istvan Kovacs, Romania",0.1459,0.1474,0.1474,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,123530,Mahmoud Al Mardi,Jordan,FWD,"Istvan Kovacs, Romania",0.1359,0.1271,0.1271,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,53902,Ehsan Haddad,Jordan,MID,"Istvan Kovacs, Romania",0.138,0.1373,0.1373,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,102538,M. Abualnadi,Jordan,DEF,"Istvan Kovacs, Romania",0.138,0.1332,0.1332,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,6067,T. Almada,Argentina,MID,"Istvan Kovacs, Romania",0.1278,0.1269,0.1377,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,19599,E. Martínez,Argentina,GK,"Istvan Kovacs, Romania",0.0358,0.0357,0.0375,0,neutro,subir,baja,perfiles reconstruidos solo con jornadas anteriores
1489421,30776,C. Romero,Argentina,DEF,"Istvan Kovacs, Romania",0.0384,0.037,0.0402,0,bajar,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,6716,A. Mac Allister,Argentina,MID,"Istvan Kovacs, Romania",0.3386,0.348,0.3768,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,5996,E. Fernández,Argentina,MID,"Istvan Kovacs, Romania",0.0486,0.0499,0.0553,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,2467,Lisandro Martínez,Argentina,DEF,"Istvan Kovacs, Romania",0.2288,0.2283,0.2477,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,154,L. Messi,Argentina,FWD,"Istvan Kovacs, Romania",0.0456,0.0425,0.0437,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,217,Lautaro Martínez,Argentina,FWD,"Istvan Kovacs, Romania",0.0489,0.0456,0.0468,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,6503,N. Molina,Argentina,DEF,"Istvan Kovacs, Romania",0.3858,0.3849,0.3811,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,624,N. Otamendi,Argentina,DEF,"Istvan Kovacs, Romania",0.2976,0.2969,0.3118,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489421,6231,F. Medina,Argentina,DEF,"Istvan Kovacs, Romania",0.1582,0.1578,0.1713,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,1305,D. Livaković,Croatia,GK,"Drew Fischer, Canada",0.1079,0.1058,0.1077,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489420,125171,J. Stanišić,Croatia,DEF,"Drew Fischer, Canada",0.1673,0.164,0.1669,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,14701,J. Šutalo,Croatia,DEF,"Drew Fischer, Canada",0.0238,0.0233,0.0237,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,1084,M. Pongračić,Croatia,DEF,"Drew Fischer, Canada",0.1997,0.1958,0.1993,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,207,I. Perišić,Croatia,DEF,"Drew Fischer, Canada",0.086,0.0843,0.0858,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,754,L. Modrić,Croatia,MID,"Drew Fischer, Canada",0.1186,0.1157,0.1219,0,bajar,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,2291,M. Kovačić,Croatia,MID,"Drew Fischer, Canada",0.161,0.1602,0.1598,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,842,N. Vlašić,Croatia,MID,"Drew Fischer, Canada",0.0733,0.0741,0.0742,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,348205,P. Sučić,Croatia,MID,"Drew Fischer, Canada",0.2457,0.2482,0.2525,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,295026,M. Baturina,Croatia,MID,"Drew Fischer, Canada",0.1282,0.1276,0.1273,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,46746,A. Budimir,Croatia,FWD,"Drew Fischer, Canada",0.2767,0.2588,0.2581,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489420,480108,B. Asare,Ghana,GK,"Drew Fischer, Canada",0.0986,0.0984,0.0984,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489420,191240,M. Senaya,Ghana,DEF,"Drew Fischer, Canada",0.1292,0.127,0.1244,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
